数据源	文本序号	文本	Opinion 列表	Opinion：ACOS列表
laptop_quad_train	2705.0	easy to setup and use	0,1; 	0,1:[-1,-1 LAPTOP#USABILITY 2 0,1]; 
laptop_quad_train	2706.0	i ' ve been happy with all of the asus devices i ' ve purchased ( several computers and tablets ) but this is a real gem .	4,5; 26,27; 	4,5:[9,11 LAPTOP#GENERAL 2 4,5]; 26,27:[9,11 LAPTOP#GENERAL 2 26,27]; 
laptop_quad_train	2707.0	the keyboard is basically perfect for a laptop , the touchscreen is amazing , and battery life is usually over 10 hours .	12,13; -1,-1; 	12,13:[10,11 DISPLAY#GENERAL 2 12,13]; -1,-1:[15,17 BATTERY#OPERATION_PERFORMANCE 2 -1,-1]; 
laptop_quad_train	2708.0	if you are looking to ditch apple i recommend it and touch screen works great and easy to read movie scripts to take notes .	8,9; 14,15; 16,17; 	8,9:[-1,-1 LAPTOP#GENERAL 2 8,9]; 14,15:[11,13 DISPLAY#OPERATION_PERFORMANCE 2 14,15]; 16,17:[-1,-1 LAPTOP#OPERATION_PERFORMANCE 2 16,17]; 
laptop_quad_train	2709.0	everything looked great .	2,3; 	2,3:[-1,-1 LAPTOP#GENERAL 2 2,3]; 
laptop_quad_train	2710.0	i ' ve found the large trackpad to be responsive and accurate .	9,10; 11,12; 	9,10:[6,7 HARDWARE#OPERATION_PERFORMANCE 2 9,10]; 11,12:[6,7 HARDWARE#OPERATION_PERFORMANCE 2 11,12]; 
laptop_quad_train	2711.0	backlit keyboard is extremely viewable and comfortable .	4,5; 6,7; 	4,5:[0,2 KEYBOARD#USABILITY 2 4,5]; 6,7:[0,2 KEYBOARD#USABILITY 2 6,7]; 
laptop_quad_train	2712.0	she loves this laptop .	1,2; 	1,2:[3,4 LAPTOP#GENERAL 2 1,2]; 
laptop_quad_train	2713.0	very solid build quality .	1,2; 	1,2:[2,4 LAPTOP#QUALITY 2 1,2]; 
laptop_quad_train	2714.0	charging is crazy fast .	2,3; 3,4; 	2,3:[-1,-1 POWER_SUPPLY#OPERATION_PERFORMANCE 2 2,3]; 3,4:[-1,-1 POWER_SUPPLY#OPERATION_PERFORMANCE 2 3,4]; 
laptop_quad_train	2715.0	the good news is that the android features ( google play store apps ) work nearly across the board .	1,2; 	1,2:[6,8 SOFTWARE#OPERATION_PERFORMANCE 2 1,2]; 
laptop_quad_train	2716.0	chrome os is pretty simplistic and easy to learn .	4,5; 6,7; 	4,5:[0,2 OS#USABILITY 2 4,5]; 6,7:[0,2 OS#USABILITY 2 6,7]; 
laptop_quad_train	2717.0	touch - screen features are responsive .	5,6; 	5,6:[0,3 DISPLAY#OPERATION_PERFORMANCE 2 5,6]; 
laptop_quad_train	2718.0	so far , this chromebook is fantastic .	6,7; 	6,7:[4,5 LAPTOP#GENERAL 2 6,7]; 
laptop_quad_train	2719.0	it served my needs of web browsing and word processing for a number of years , but its battery life had dwindled and neither the screen nor the processor can match this asus .	-1,-1; 	-1,-1:[18,20 BATTERY#GENERAL 0 -1,-1, 25,26 DISPLAY#GENERAL 0 -1,-1, 28,29 CPU#GENERAL 0 -1,-1]; 
laptop_quad_train	2720.0	it boots in seconds , and i get ~ 10 hours out of the battery .	-1,-1; 	-1,-1:[1,2 OS#OPERATION_PERFORMANCE 2 -1,-1, 14,15 BATTERY#OPERATION_PERFORMANCE 2 -1,-1]; 
laptop_quad_train	2721.0	i ' ve had this device for 5 days so i ' ll keep my review simple .	-1,-1; 	-1,-1:[5,6 LAPTOP#GENERAL 1 -1,-1]; 
laptop_quad_train	2722.0	i absolutely love everything about this chromebook .	2,3; 	2,3:[6,7 LAPTOP#GENERAL 2 2,3]; 
laptop_quad_train	2723.0	the build quality is top notch , screen looks wonderful , the keyboard feels comfortable and the back lit keys are a nice touch .	4,6; 9,10; 14,15; 22,23; 	4,6:[1,3 LAPTOP#QUALITY 2 4,6]; 9,10:[7,8 DISPLAY#GENERAL 2 9,10]; 14,15:[12,13 KEYBOARD#USABILITY 2 14,15]; 22,23:[17,20 KEYBOARD#USABILITY 2 22,23]; 
laptop_quad_train	2724.0	a + device and i would highly recommend it .	0,2; 7,8; 	0,2:[2,3 LAPTOP#GENERAL 2 0,2]; 7,8:[2,3 LAPTOP#GENERAL 2 7,8]; 
laptop_quad_train	2725.0	i am happy to say that this is a really well built , capable machine and i am very very happy with this chromebook .	13,14; 10,11; 2,3; 	13,14:[14,15 LAPTOP#QUALITY 2 13,14]; 10,11:[14,15 LAPTOP#QUALITY 2 10,11]; 2,3:[23,24 LAPTOP#GENERAL 2 2,3]; 
laptop_quad_train	2726.0	in all , this is really great machine and i am very very pleased with hardware and chrome os so far .	6,7; 13,14; 	6,7:[7,8 LAPTOP#GENERAL 2 6,7]; 13,14:[15,16 HARDWARE#GENERAL 2 13,14, 17,19 OS#GENERAL 2 13,14]; 
laptop_quad_train	2727.0	it ' s super portable and sleek .	4,5; 6,7; 	4,5:[-1,-1 LAPTOP#PORTABILITY 2 4,5]; 6,7:[-1,-1 LAPTOP#DESIGN_FEATURES 2 6,7]; 
laptop_quad_train	2728.0	i have to say that the keyboard is my favorite feature .	9,10; 	9,10:[6,7 KEYBOARD#GENERAL 2 9,10]; 
laptop_quad_train	2729.0	please note that the track pad is way better than most .	8,9; 	8,9:[4,6 HARDWARE#GENERAL 2 8,9]; 
laptop_quad_train	2730.0	i just got this yesterday and i am very satisfied with the speed .	9,10; 	9,10:[12,13 LAPTOP#OPERATION_PERFORMANCE 2 9,10]; 
laptop_quad_train	2731.0	i use this for leisure activities and the ability to flip this around to watch movies is awesome !	17,18; 	17,18:[-1,-1 LAPTOP#OPERATION_PERFORMANCE 2 17,18]; 
laptop_quad_train	2732.0	good screen quality for reading , fairly fast i3 processor , and decent battery life .	0,1; 7,8; 12,13; 	0,1:[1,3 DISPLAY#QUALITY 2 0,1]; 7,8:[8,10 CPU#OPERATION_PERFORMANCE 2 7,8]; 12,13:[13,15 BATTERY#GENERAL 2 12,13]; 
laptop_quad_train	2733.0	i absolutely love this laptop .	2,3; 	2,3:[4,5 LAPTOP#GENERAL 2 2,3]; 
laptop_quad_train	2734.0	lightweight , gorgeous , great screen / picture quaity , sound could be louder but still good , fast processor ( i do a lot of research , photo processing , netflix watching and reading on the laptop ) .	0,1; 2,3; 16,17; 18,19; 	0,1:[-1,-1 LAPTOP#DESIGN_FEATURES 2 0,1]; 2,3:[-1,-1 LAPTOP#DESIGN_FEATURES 2 2,3]; 16,17:[10,11 MULTIMEDIA_DEVICES#GENERAL 2 16,17]; 18,19:[19,20 CPU#OPERATION_PERFORMANCE 2 18,19]; 
laptop_quad_train	2735.0	pros : light - sensor back - lit keyboard , great battery , fast startup , average - student friendly	0,1; 10,11; 13,14; 	0,1:[5,9 KEYBOARD#DESIGN_FEATURES 2 0,1, 11,12 BATTERY#GENERAL 2 0,1, 14,15 OS#OPERATION_PERFORMANCE 2 0,1]; 10,11:[11,12 BATTERY#GENERAL 2 10,11]; 13,14:[14,15 OS#OPERATION_PERFORMANCE 2 13,14]; 
laptop_quad_train	2736.0	cons : no caps lock key ( still haven ' t found it , help ! )	0,1; 	0,1:[3,6 KEYBOARD#DESIGN_FEATURES 0 0,1]; 
laptop_quad_train	2737.0	i purchased this machine on cyber monday for $ 375 ( $ 75 off the listing price at the time of this review ) and i think at that price point , it ' s well worth it .	35,37; 	35,37:[3,4 LAPTOP#QUALITY 2 35,37]; 
laptop_quad_train	2738.0	the startup time is ridiculously fast , and just opening the laptop will turn it on and get you going on chrome within 10 seconds - i ' ve had as many as 12 tabs open , and it still ran smoothly .	5,6; 41,42; 	5,6:[1,3 OS#OPERATION_PERFORMANCE 2 5,6]; 41,42:[21,22 SOFTWARE#OPERATION_PERFORMANCE 2 41,42]; 
laptop_quad_train	2739.0	the battery life is a huge selling point in my opinion : even after multiple shut - downs / start - ups throughout the day , i get about 10 hours total run - time , and charging only takes about an hour .	-1,-1; 	-1,-1:[1,3 BATTERY#OPERATION_PERFORMANCE 2 -1,-1, -1,-1 POWER_SUPPLY#OPERATION_PERFORMANCE 2 -1,-1]; 
laptop_quad_train	2740.0	all in all , this is a great laptop for the casual user , especially at this price point .	7,8; 	7,8:[8,9 LAPTOP#MISCELLANEOUS 2 7,8]; 
laptop_quad_train	2741.0	if you want to watch movies or listen to music , this might not be the machine for you .	-1,-1; 	-1,-1:[16,17 LAPTOP#OPERATION_PERFORMANCE 0 -1,-1]; 
laptop_quad_train	2742.0	the key features that drew me to this chromebook was design , a quality keyboard that had backlit keys , and a good processor .	13,14; 22,23; 	13,14:[14,15 KEYBOARD#QUALITY 2 13,14, 17,19 KEYBOARD#QUALITY 2 13,14]; 22,23:[23,24 CPU#GENERAL 2 22,23]; 
laptop_quad_train	2743.0	i did not find the battery to last a full ten hours .	-1,-1; 	-1,-1:[5,6 BATTERY#OPERATION_PERFORMANCE 0 -1,-1]; 
laptop_quad_train	2744.0	however , it charges insanely quickly : you can get a full charge in under an hour .	5,6; 	5,6:[-1,-1 POWER_SUPPLY#OPERATION_PERFORMANCE 2 5,6]; 
laptop_quad_train	2745.0	the touchscreen is great though and feels very intuitive .	3,4; 8,9; 	3,4:[1,2 DISPLAY#GENERAL 2 3,4]; 8,9:[1,2 DISPLAY#GENERAL 2 8,9]; 
laptop_quad_train	2746.0	keyboard is fantastic .	2,3; 	2,3:[0,1 KEYBOARD#GENERAL 2 2,3]; 
laptop_quad_train	2747.0	outstanding laptop .	0,1; 	0,1:[1,2 LAPTOP#GENERAL 2 0,1]; 
laptop_quad_train	2748.0	super easy to use .	1,2; 	1,2:[-1,-1 LAPTOP#USABILITY 2 1,2]; 
laptop_quad_train	2749.0	it starts up fast , goes seamlessly from computer mode to ` ` tent ` ` mode to tablet mode .	3,4; 6,7; 	3,4:[1,3 LAPTOP#OPERATION_PERFORMANCE 2 3,4]; 6,7:[8,10 LAPTOP#OPERATION_PERFORMANCE 2 6,7, 18,20 LAPTOP#OPERATION_PERFORMANCE 2 6,7]; 
laptop_quad_train	2750.0	it had everything i wanted and more .	-1,-1; 	-1,-1:[-1,-1 LAPTOP#GENERAL 2 -1,-1]; 
laptop_quad_train	2751.0	battery lasts me all day , it ' s big screen is easy on the eyes .	-1,-1; 12,13; 	-1,-1:[0,1 BATTERY#OPERATION_PERFORMANCE 2 -1,-1]; 12,13:[10,11 DISPLAY#DESIGN_FEATURES 2 12,13]; 
laptop_quad_train	2752.0	this is a great chromebook !	3,4; 	3,4:[4,5 LAPTOP#GENERAL 2 3,4]; 
laptop_quad_train	2753.0	for me the extra storage , back light keyboard ( you ' ll love it ) , 2 in 1 factor , and great build quality made it a no - brainer .	-1,-1; 13,14; 23,24; 	-1,-1:[4,5 HARD_DISC#DESIGN_FEATURES 2 -1,-1]; 13,14:[6,9 KEYBOARD#GENERAL 2 13,14]; 23,24:[24,26 LAPTOP#QUALITY 2 23,24]; 
laptop_quad_train	2754.0	and the price is excellent for what you get .	4,5; 	4,5:[-1,-1 LAPTOP#PRICE 2 4,5]; 
laptop_quad_train	2755.0	i ' ve been using this for a couple of weeks and i must say i am very very pleased with the product .	19,20; 	19,20:[22,23 LAPTOP#GENERAL 2 19,20]; 
laptop_quad_train	2756.0	- great quality build .	1,2; 	1,2:[2,4 LAPTOP#QUALITY 2 1,2]; 
laptop_quad_train	2757.0	- 360 degrees flipping is actually pretty practical	7,8; 	7,8:[1,4 LAPTOP#DESIGN_FEATURES 2 7,8]; 
laptop_quad_train	2758.0	- backlit and solid keyboard ( not flimsy or cheap )	3,4; 6,10; 	3,4:[4,5 KEYBOARD#DESIGN_FEATURES 2 3,4]; 6,10:[4,5 KEYBOARD#DESIGN_FEATURES 2 6,10]; 
laptop_quad_train	2759.0	- touch screen is very accurate	5,6; 	5,6:[1,3 DISPLAY#GENERAL 2 5,6]; 
laptop_quad_train	2760.0	- side buttons are responsive and well - made	4,5; 6,9; 	4,5:[1,3 HARDWARE#OPERATION_PERFORMANCE 2 4,5]; 6,9:[1,3 HARDWARE#DESIGN_FEATURES 2 6,9]; 
laptop_quad_train	2761.0	- battery life is a bit short after some gaming	6,7; 	6,7:[1,3 BATTERY#OPERATION_PERFORMANCE 0 6,7]; 
laptop_quad_train	2762.0	- touch pad seems a little off to me .	-1,-1; 	-1,-1:[1,3 HARDWARE#OPERATION_PERFORMANCE 0 -1,-1]; 
laptop_quad_train	2763.0	other than that it ' s everything i imagined and more .	-1,-1; 	-1,-1:[-1,-1 LAPTOP#GENERAL 2 -1,-1]; 
laptop_quad_train	2764.0	the m3 processor is pretty good ( decent speedometer score ) .	5,6; 7,8; 	5,6:[1,3 CPU#GENERAL 2 5,6]; 7,8:[1,3 CPU#GENERAL 2 7,8]; 
laptop_quad_train	2765.0	the body of the chromebook feels solid due to the aluminium body .	6,7; 	6,7:[1,5 LAPTOP#DESIGN_FEATURES 2 6,7]; 
laptop_quad_train	2766.0	trackpad is nice and quiet and responsive .	2,3; 4,5; 6,7; 	2,3:[0,1 KEYBOARD#GENERAL 2 2,3]; 4,5:[0,1 KEYBOARD#OPERATION_PERFORMANCE 2 4,5]; 6,7:[0,1 KEYBOARD#OPERATION_PERFORMANCE 2 6,7]; 
laptop_quad_train	2767.0	as soon as i learned about c302 , i decided top bought it .	-1,-1; 	-1,-1:[6,7 LAPTOP#GENERAL 1 -1,-1]; 
laptop_quad_train	2768.0	this little chromebook is amazing .	4,5; 	4,5:[2,3 LAPTOP#GENERAL 2 4,5]; 
laptop_quad_train	2769.0	the battery lasts a solid 8 + hours unless you ' re playing games its more like 4 - 5 .	4,5; 	4,5:[1,2 BATTERY#OPERATION_PERFORMANCE 2 4,5]; 
laptop_quad_train	2770.0	overall a good chromebook .	2,3; 	2,3:[3,4 LAPTOP#GENERAL 2 2,3]; 
laptop_quad_train	2771.0	outside of that , the keyboard is solid , the back lighting was not a selling point to me .	7,8; -1,-1; 	7,8:[5,6 KEYBOARD#DESIGN_FEATURES 2 7,8]; -1,-1:[10,12 KEYBOARD#DESIGN_FEATURES 1 -1,-1]; 
laptop_quad_train	2772.0	the speakers overall are not very good .	4,7; 	4,7:[1,2 MULTIMEDIA_DEVICES#GENERAL 0 4,7]; 
laptop_quad_train	2773.0	track pad is passable .	3,4; 	3,4:[0,2 KEYBOARD#GENERAL 1 3,4]; 
laptop_quad_train	2774.0	screen is nice .	2,3; 	2,3:[0,1 DISPLAY#GENERAL 2 2,3]; 
laptop_quad_train	2775.0	i find it to be a little large when used in tablet mode .	7,8; 	7,8:[11,13 LAPTOP#DESIGN_FEATURES 0 7,8]; 
laptop_quad_train	2776.0	overall , i am happy with it and would purchase it again .	4,5; 	4,5:[-1,-1 LAPTOP#GENERAL 2 4,5]; 
laptop_quad_train	2777.0	i tried the unit at best buy and to be honest , it felt a bit flimsy as a laptop .	16,17; 	16,17:[19,20 LAPTOP#GENERAL 0 16,17, 3,4 LAPTOP#GENERAL 0 16,17]; 
laptop_quad_train	2778.0	the keyboard is awkward to the touch and the internals only has 32gb of hard drive .	3,4; -1,-1; 	3,4:[1,2 KEYBOARD#DESIGN_FEATURES 0 3,4]; -1,-1:[14,16 HARD_DISC#DESIGN_FEATURES 0 -1,-1]; 
laptop_quad_train	2779.0	the sound isn ' t great on both devices but they ' ll suffice ; at least the asus speakers are side - firing and not coming from the bottom like the pro .	-1,-1; 	-1,-1:[18,20 MULTIMEDIA_DEVICES#DESIGN_FEATURES 2 -1,-1]; 
laptop_quad_train	2780.0	so far i absolutely love it .	4,5; 	4,5:[-1,-1 LAPTOP#GENERAL 2 4,5]; 
laptop_quad_train	2781.0	love how fast it is , love that it can do everything i ' ve asked it to do so far in the two weeks i ' ve owned it , and i love how compact and easy it is to carry around .	0,1; 2,3; 33,34; -1,-1; 37,38; 	0,1:[-1,-1 LAPTOP#OPERATION_PERFORMANCE 2 0,1]; 2,3:[-1,-1 LAPTOP#OPERATION_PERFORMANCE 2 2,3]; 33,34:[-1,-1 LAPTOP#OPERATION_PERFORMANCE 2 33,34]; -1,-1:[-1,-1 LAPTOP#PORTABILITY 2 -1,-1]; 37,38:[-1,-1 LAPTOP#PORTABILITY 2 37,38]; 
laptop_quad_train	2782.0	it greatly exceeded my expectations .	1,2; 	1,2:[-1,-1 LAPTOP#GENERAL 2 1,2]; 
laptop_quad_train	2783.0	pro ' s : this chromebook is very light .	8,9; 	8,9:[5,6 LAPTOP#DESIGN_FEATURES 2 8,9]; 
laptop_quad_train	2784.0	i don ' t know why google print is so touchy .	10,11; 	10,11:[6,8 SOFTWARE#OPERATION_PERFORMANCE 0 10,11]; 
laptop_quad_train	2785.0	the second is also a known trouble spot with android , and that is the microsd card .	-1,-1; 	-1,-1:[15,17 Out_Of_Scope#GENERAL 0 -1,-1]; 
laptop_quad_train	2786.0	overall excellent machine , great keyboard & trackpad , very fast , battery lasts for hours , but know what you ' re getting into with chrome os .	4,5; 10,11; -1,-1; 	4,5:[5,6 HARDWARE#GENERAL 2 4,5, 7,8 HARDWARE#GENERAL 2 4,5]; 10,11:[-1,-1 LAPTOP#GENERAL 2 10,11]; -1,-1:[12,13 BATTERY#OPERATION_PERFORMANCE 2 -1,-1]; 
laptop_quad_train	2787.0	this is a capable chromebook !	3,4; 	3,4:[4,5 LAPTOP#GENERAL 2 3,4]; 
laptop_quad_train	2788.0	this asus chromebook c302ca does not skip a beat .	-1,-1; 	-1,-1:[1,4 LAPTOP#OPERATION_PERFORMANCE 2 -1,-1]; 
laptop_quad_train	2789.0	this is a good product based on my experience - i have used this for almost a whole month .	3,4; 	3,4:[4,5 LAPTOP#GENERAL 2 3,4]; 
laptop_quad_train	2790.0	the asus flip is perfect for me .	4,5; 	4,5:[1,3 LAPTOP#GENERAL 2 4,5]; 
laptop_quad_train	2791.0	so i went ahead and ordered the c302ca , and after a week of use there are no issues to report .	-1,-1; 	-1,-1:[7,8 LAPTOP#GENERAL 2 -1,-1]; 
laptop_quad_train	2792.0	i guess like anything else nothing will always be perfect , and so far this chromebook is everything i hoped for .	9,10; 	9,10:[15,16 LAPTOP#GENERAL 2 9,10]; 
laptop_quad_train	2793.0	for anyone wanting a small footprint 1080p chromebook , this one is hard to beat .	-1,-1; 	-1,-1:[5,8 LAPTOP#GENERAL 2 -1,-1]; 
laptop_quad_train	2794.0	i ' m loving this thing .	3,4; 	3,4:[-1,-1 LAPTOP#GENERAL 2 3,4]; 
laptop_quad_train	2795.0	superb quality , looks and feels like apple , keyboard is great , the touchpad is flawless and the screen is brilliant , battery life is great too .	0,1; 26,27; 16,17; 21,22; -1,-1; 	0,1:[1,2 LAPTOP#QUALITY 2 0,1]; 26,27:[9,10 KEYBOARD#GENERAL 2 26,27]; 16,17:[14,15 HARDWARE#OPERATION_PERFORMANCE 2 16,17]; 21,22:[19,20 DISPLAY#GENERAL 2 21,22]; -1,-1:[23,25 BATTERY#GENERAL 2 -1,-1]; 
laptop_quad_train	2796.0	yet , compare with other flip - style of chromebooks , the screen is sufficient for me to do my code .	14,15; 	14,15:[12,13 DISPLAY#USABILITY 2 14,15]; 
laptop_quad_train	2797.0	the biggest reason for me to pick this laptop over others is the light - weight design and its overall spec .	13,16; 	13,16:[8,9 LAPTOP#DESIGN_FEATURES 2 13,16, 16,17 LAPTOP#DESIGN_FEATURES 2 13,16, 20,21 LAPTOP#DESIGN_FEATURES 2 13,16]; 
laptop_quad_train	2798.0	i like it , good construction , can load android apps .	4,5; 	4,5:[5,6 LAPTOP#DESIGN_FEATURES 2 4,5]; 
laptop_quad_train	2799.0	the main complaints are the touch screen .	2,3; 	2,3:[5,7 DISPLAY#GENERAL 0 2,3]; 
laptop_quad_train	2800.0	i am a big chromebook enthusiast , and this is by far the best chromebook built to date .	5,6; 13,14; 	5,6:[14,15 LAPTOP#GENERAL 2 5,6]; 13,14:[-1,-1 LAPTOP#GENERAL 2 13,14]; 
laptop_quad_train	2801.0	asus hit all the right notes on this one .	-1,-1; 	-1,-1:[0,1 COMPANY#GENERAL 2 -1,-1]; 
laptop_quad_train	2802.0	great keyboard .	0,1; 	0,1:[1,2 KEYBOARD#GENERAL 2 0,1]; 
laptop_quad_train	2803.0	great display .	0,1; 	0,1:[1,2 DISPLAY#GENERAL 2 0,1]; 
laptop_quad_train	2804.0	great build materials and quality .	0,1; 	0,1:[1,3 LAPTOP#QUALITY 2 0,1, 4,5 LAPTOP#QUALITY 2 0,1]; 
laptop_quad_train	2805.0	excellent choice in processor .	0,1; 	0,1:[3,4 CPU#GENERAL 2 0,1]; 
laptop_quad_train	2806.0	i ' m very happy i chose this unit .	4,5; 	4,5:[8,9 LAPTOP#GENERAL 2 4,5]; 
laptop_quad_train	2807.0	battery life is great if you use half of the brightness .	3,4; 	3,4:[0,2 BATTERY#OPERATION_PERFORMANCE 2 3,4]; 
laptop_quad_train	2808.0	after purchasing , this chromebook came with me on a 2 week trip to china .	-1,-1; 	-1,-1:[4,5 LAPTOP#GENERAL 1 -1,-1]; 
laptop_quad_train	2809.0	the keyboard has a nice quiet touch .	4,5; 5,6; 	4,5:[1,2 KEYBOARD#OPERATION_PERFORMANCE 2 4,5]; 5,6:[1,2 KEYBOARD#OPERATION_PERFORMANCE 2 5,6]; 
laptop_quad_train	2810.0	it fit nicely into my backpack without taking up space or weighing me down .	2,3; 	2,3:[-1,-1 LAPTOP#PORTABILITY 2 2,3]; 
laptop_quad_train	2811.0	chrome os is intuitive and easy to use .	3,4; 5,6; 	3,4:[0,2 OS#USABILITY 2 3,4]; 5,6:[0,2 OS#USABILITY 2 5,6]; 
laptop_quad_train	2812.0	this little silver bullet is compact , functional , and has held up to everything i ' ve thrown at it .	5,6; 7,8; 	5,6:[2,4 LAPTOP#OPERATION_PERFORMANCE 2 5,6]; 7,8:[2,4 LAPTOP#OPERATION_PERFORMANCE 2 7,8]; 
laptop_quad_train	2813.0	chrome extensions are great productivity tools to boot - they help me squeeze the most out of everyday .	3,4; 	3,4:[0,2 SOFTWARE#GENERAL 2 3,4]; 
laptop_quad_train	2814.0	the reason for a 4 star rating is due to the provided power cord failing to charge within two months .	-1,-1; 	-1,-1:[12,14 POWER_SUPPLY#OPERATION_PERFORMANCE 0 -1,-1]; 
laptop_quad_train	2815.0	the speakers are not great , but bluetooth connection to an external speaker is standard these days and it ' s how we watch movies .	-1,-1; 	-1,-1:[7,9 PORTS#CONNECTIVITY 2 -1,-1]; 
laptop_quad_train	2816.0	extremely disappointed that you can not run android apps on this chromebook , despite the description stating clearly that you can , and the seller responding to my question regarding this question .	-1,-1; 	-1,-1:[24,25 SUPPORT#GENERAL 1 -1,-1]; 
laptop_quad_train	2817.0	other than that i ' m pleased with the performance .	6,7; 	6,7:[9,10 LAPTOP#GENERAL 2 6,7]; 
laptop_quad_train	2818.0	this chromebook is amazing , i have had zero issues with it thus far and i ' ve used it quite extensively during the semester .	3,4; 	3,4:[1,2 LAPTOP#GENERAL 2 3,4]; 
laptop_quad_train	2819.0	the keyboard on this thing is my favorite part of the computer .	7,8; 	7,8:[1,2 KEYBOARD#GENERAL 2 7,8, 11,12 LAPTOP#GENERAL 2 7,8]; 
laptop_quad_train	2820.0	it feels amazing and the travel is perfect .	2,3; 7,8; 	2,3:[-1,-1 LAPTOP#OPERATION_PERFORMANCE 2 2,3]; 7,8:[5,6 KEYBOARD#PORTABILITY 2 7,8]; 
laptop_quad_train	2821.0	this biggest weak point and my only major complaint is that the speakers on it just suck .	2,3; 8,9; 16,17; 	2,3:[12,13 MULTIMEDIA_DEVICES#GENERAL 0 2,3]; 8,9:[12,13 MULTIMEDIA_DEVICES#GENERAL 0 8,9]; 16,17:[12,13 MULTIMEDIA_DEVICES#GENERAL 0 16,17]; 
laptop_quad_train	2822.0	they are loud enough to fill a small , quiet room , but that is about it .	2,3; 	2,3:[-1,-1 MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE 1 2,3]; 
laptop_quad_train	2823.0	overall , i am very happy with this purchase , and i am in love with the simplicity of the google ecosystem .	5,6; 14,15; 	5,6:[-1,-1 LAPTOP#GENERAL 2 5,6]; 14,15:[20,22 Out_Of_Scope#USABILITY 2 14,15]; 
laptop_quad_train	2824.0	this battery lasts for 5 + hours on some of the most taxing apps my phone can run .	-1,-1; 	-1,-1:[1,2 BATTERY#OPERATION_PERFORMANCE 2 -1,-1]; 
laptop_quad_train	2825.0	the pic quality is pretty good , though not 4k , the sound is pretty good for a laptop that is less than a half inch thick and weighs less than 3 pounds .	-1,-1; 	-1,-1:[12,13 MULTIMEDIA_DEVICES#GENERAL 2 -1,-1]; 
laptop_quad_train	2826.0	the touchscreen is great and the backlit keyboard is fantastic .	3,4; 9,10; 	3,4:[1,2 DISPLAY#GENERAL 2 3,4]; 9,10:[6,8 KEYBOARD#GENERAL 2 9,10]; 
laptop_quad_train	2827.0	asus is a great computer company .	3,4; 	3,4:[0,1 COMPANY#GENERAL 2 3,4, 4,6 COMPANY#GENERAL 2 3,4]; 
laptop_quad_train	2828.0	while i hate that it doesn ' t have a caps key , so i have to keep using the shift key to capitalize my letters , the device itself is lightweight , has a very nice backlit keyboard , and works well for the purposes of taking it on the road and using it with wifi at your local coffeeshop .	31,32; 36,37; 42,43; 	31,32:[28,29 LAPTOP#DESIGN_FEATURES 2 31,32]; 36,37:[37,39 KEYBOARD#GENERAL 2 36,37]; 42,43:[-1,-1 LAPTOP#OPERATION_PERFORMANCE 2 42,43]; 
